Product ID,Product Name,Category 1,Category 2,Category 3,Category 4,Category 5,Discounted Price,Orignal Price,Discount,User Rating,Number Of Rating
B08L12N5H1,Eureka Forbes car Vac 100 Watts Powerful Suction Vacuum Clean,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"2,099","2,499",0.16,,992
B07GWTWFS2,KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | ,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,"1,699","1,975",0.14,4.1,4716
B09KRHXTLN,Candes Gloster All in One Silent Blower Fan Room Heater Ideal,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,"1,069","1,699",0.37,3.9,313
B09H34V36W,Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temper,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,"1,349","2,495",0.46,3.8,166
B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,,"1,499","3,500",0.57,4.1,303
B09XRBJ94N,iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,"2,092","4,600",0.55,4.3,562
B07SLNG3LW,Inalsa Vacuum Cleaner Wet and Dry Micro WD10 with 3in1 Multif,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"3,859","10,295",0.63,3.9,8095
B0BNDGL26T,MR. BRAND Portable USB Juicer Electric USB Juice Maker Mixer ,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,499,"2,199",0.77,2.8,109
B095PWLLY6,Crompton Hill Briz Deco 1200mm (48 inch) High Speed Designer ,Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,,"1,804","2,380",0.24,4,15382
B07Y9PY6Y1,"Sujata Powermatic Plus, Juicer Mixer Grinder with Chutney Jar",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,"6,525","8,820",0.26,4.5,5137
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + ,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"4,999","24,999",0.8,4.6,124
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Ca,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",DripCoffeeMachines,,"1,189","2,400",0.5,4.1,618
B08MVXPTDG,Crompton Insta Delight Fan Circulator Room Heater with 3 Heat,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,"2,590","4,200",0.38,4.1,63
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure ,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,899,"1,599",0.44,3.4,15
B09P1MFKG1,"Melbon VM-905 2000-Watt Room Heater (ISI Certified, White Col",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,998,"2,999",0.67,4.6,9
B01LY9W8AF,"Cello Eliza Plastic Laundry Bag/Basket, 50 litres, Light Grey",Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,,998.06,"1,282",0.22,4.2,7274
B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED A,Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,,"1,099","1,990",0.45,3.9,5911
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Wa,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","PressureWashers,Steam&WindowCleaners",,"5,999","9,999",0.4,4.2,170
B072NCN9M4,"AMERICAN MICRONIC- Imported Wet & Dry Vacuum Cleaner, 21 Litr",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"8,886","11,850",0.25,4.2,3065
B08SKZ2RMG,Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Swea,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,475,999,0.52,4.1,1021
B0B53DS4TF,"Instant Pot Air Fryer, Vortex 2QT, Touch Control Panel, 360°",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DeepFatFryers,AirFryers,"4,995","20,049",0.75,4.8,3964
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/C,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"13,999","24,850",0.44,4.4,8948
B0BCYQY9X5,"Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank, 15 ",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"8,499","16,490",0.48,4.3,97
B009UORDX4,"Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron, P",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,949,975,0.03,4.3,7223
B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Bask,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,,395,499,0.21,4,330
B012ELCYUG,"Preethi MGA-502 0.4-Litre Grind and Store Jar (White), stainl",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SmallApplianceParts&Accessories,StandMixerAccessories,635,635,0,4.3,4570
B07S9M8YTY,Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indica,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,717,"1,390",0.48,4,4867
B0B19VJXQZ,"ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner, 2022 New Lau",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"27,900","59,900",0.53,4.4,5298
B00SMFPJG0,"Kent Gold, Optima, Gold+ Spare Kit",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterCartridges,,649,670,0.03,4.1,7786
B0BHYLCL19,AVNISH Tap Water Purifier Filter Faucet 6 Layer Carbon Activa,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,,193,399,0.52,3.6,37
B0BPJBTB3F,Khaitan ORFin Fan heater for Home and kitchen-K0 2215,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,"1,299","2,495",0.48,2,2
B08MXJYB2V,USHA RapidMix 500-Watt Copper Motor Mixer Grinder with 3 Jars,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"2,449","3,390",0.28,4,5206
B081B1JL35,"CSI INTERNATIONAL® Instant Water Geyser, Water Heater, Porta",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"1,049","2,499",0.58,3.7,638
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,TableFans,,"2,399","4,200",0.43,3.8,397
B0B1MDZV9C,"INALSA Upright Vacuum Cleaner, 2-in-1,Handheld & Stick for Ho",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"2,286","4,495",0.49,3.9,326
B08TT63N58,ROYAL STEP - AMAZON'S BRAND - Portable Electric USB Juice Mak,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Juicers,,499,"2,199",0.77,3.1,3527
B08YK7BBD2,"Nirdambhay Mini Bag Sealer, 2 in 1 Heat Sealer and Cutter Han",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,VacuumSealers,,429,999,0.57,3,617
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,299,595,0.5,4,314
B0B7FJNSZR,Proven® Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + T,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"5,395","19,990",0.73,4.4,535
B01N6IJG0F,Morphy Richards Daisy 1000W Dry Iron with American Heritage N,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,559,"1,010",0.45,4.1,17325
B0B84QN4CN,Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Q,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,660,"1,100",0.4,3.6,91
B0B8ZM9RVV,"Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Bo",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,,419,999,0.58,4.4,227
B01892MIPA,AO Smith HSE-VAS-X-015 Storage 15 Litre Vertical Water Heater,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,,"7,349","10,900",0.33,4.2,11957
B08ZHYNTM1,Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist),Home&Kitchen,"Heating,Cooling&AirQuality",Fans,CeilingFans,,"2,899","4,005",0.28,4.3,7140
B09SDDQQKP,INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"1,799","3,295",0.45,3.8,687
B0B5RP43VN,"iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,"1,474","4,650",0.68,4.1,1045
B096NTB9XT,Aquaguard Aura RO+UV+UF+Taste Adjuster(MTDS) with Active Copp,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"15,999","24,500",0.35,4,11206
B078JF6X9B,"Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser),",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"3,645","6,070",0.4,4.2,561
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rech",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,375,999,0.62,3.6,1988
B00A328ENA,"Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Rice&PastaCookers,,"2,976","3,945",0.25,4.2,3740
B0763K5HLQ,InstaCuppa Milk Frother for Coffee - Handheld Battery-Operate,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",MilkFrothers,,"1,099","1,499",0.27,4.1,4401
B09PDZNSBG,"Goodscity Garment Steamer for Clothes, Steam Iron Press - Ver",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"2,575","6,700",0.62,4.2,611
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"1,649","2,800",0.41,3.9,2162
B0B9RZ4G4W,Amazon Basics 300 W Hand Blender with Stainless Steel Stem fo,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,799,"1,699",0.53,4,97
B0085W2MUQ,Orpat HHB-100E 250-Watt Hand Blender (White),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,765,970,0.21,4.2,6055
B09474JWN6,HealthSense Rechargeable Lint Remover for Clothes | Fuzz and ,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,999,"1,500",0.33,4.2,386
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric,",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,YogurtMakers,,587,"1,295",0.55,4.1,557
B07R679HTT,AGARO Imperial 240-Watt Slow Juicer with Cold Press Technolog,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Juicers,ColdPressJuicers,"12,609","23,999",0.47,4.4,2288
B00B7GKXMG,Wipro Smartlife Super Deluxe Dry Iron- 1000W,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,699,850,0.18,4.1,1106
B07H3N8RJH,AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Sucti,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"3,799","6,000",0.37,4.2,11935
B07K2HVKLL,Crompton IHL 251 1500-Watt Immersion Water Heater with Copper,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,,640,"1,020",0.37,4.1,5059
B09MQ9PDHR,SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedr,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,979,"1,999",0.51,3.9,157
B014HDJ7ZE,"Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), ",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"5,365","7,445",0.28,3.9,3584
B07D2NMTTV,Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam ,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"3,199","3,500",0.09,4.2,1899
B075K76YW1,"Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 2",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandMixers,,979,"1,395",0.3,4.2,15252
B0BNLFQDG2,"Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watt",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,929,"2,199",0.58,3.7,4
B082ZQ4479,"Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scr",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Mills&Grinders,WetGrinders,"3,710","4,330",0.14,3.7,1662
B09Y358DZQ,Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful C,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"2,033","4,295",0.53,3.4,422
B09M3F4HGB,"Borosil Volcano 13 Fin Oil Filled Radiator Room Heater, 2900 ",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,"9,495","18,990",0.5,4.2,79
B07VZH6ZBB,Crompton Solarium Qube 15-L 5 Star Rated Storage Water Heater,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,,"7,799","12,500",0.38,4,5160
B07F366Z51,Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless S,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,949,"2,385",0.6,4.1,2311
B077BTLQ67,"Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"2,790","4,890",0.43,3.9,588
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sk,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,645,"1,100",0.41,4,3271
B07TXCY3YK,"Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"2,237.81","3,899",0.43,3.9,11004
B07TC9F7PN,Racold Eterno Pro 25L Vertical 5 Star Storage Water Heater (G,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,StorageWaterHeaters,,"8,699","16,899",0.49,4.2,3195
B09NS5TKPN,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Co",Home&Kitchen,"Heating,Cooling&AirQuality",AirConditioners,Split-SystemAirConditioners,,"42,990","75,990",0.43,4.3,3231
B00LP9RFSU,"Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), Whit",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,,825,825,0,4,3246
B0B7L86YCB,Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Se,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,VacuumSealers,,161,300,0.46,2.6,24
B09VPH38JS,SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stov,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,,697,"1,499",0.54,3.8,144
B01MUAUOCX,"Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SmallApplianceParts&Accessories,,688,747,0.08,4.5,2280
B09MB3DKG1,KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 ,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,HalogenHeaters,,"2,199","3,999",0.45,3.5,340
B08QHLXWV3,Kenstar 2400 Watts 9 Fins Oil Filled Radiator with PTC Fan He,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,"6,850","11,990",0.43,3.9,144
B07G147SZD,NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indi,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"2,699","3,799",0.29,4,727
B09LH32678,JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel N,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,WaffleMakers&Irons,,899,"1,999",0.55,4,832
B09R1YFL6S,Candes BlowHot All in One Silent Blower Fan Room Heater (ABS ,Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,"1,090","2,999",0.64,3.5,57
B07Q4NJQC5,Ionix Jewellery Scale | Weight Scale | Digital Weight Machine,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,,295,599,0.51,4,1644
B097RN7BBK,"Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle,",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,479,"1,999",0.76,3.4,1066
B097MKZHNV,Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"2,949","4,849",0.39,4.2,7968
B07LG96SDB,ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Bla,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,,335,510,0.34,3.8,3195
B08KS2KQTK,Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mu,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",DripCoffeeMachines,,293,499,0.41,4.1,1456
B095K14P86,Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percola,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",StovetopEspressoPots,,599,"1,299",0.54,4.2,590
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatibl,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,,499,999,0.5,4.3,1436
B07LDPLSZC,Havells Glydo 1000 watt Dry Iron With American Heritage Non S,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,849,"1,190",0.29,4.2,4184
B07F1T31ZZ,Raffles Premium Stainless Steel South Indian Coffee Filter/Dr,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",DripCoffeeMachines,,249,400,0.38,4.1,693
B0BNDRK886,IONIX Activated Carbon Faucet Water Filters Universal Interfa,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,,185,599,0.69,3.9,1306
B09ZVJXN5L,"KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, T",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,FanHeaters,,778,999,0.22,3.3,8
B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dr,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",CoffeeMakerAccessories,MeasuringSpoons,279,699,0.6,4.3,2326
B09JFR8H3Q,"Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Cand",Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterPurifierAccessories,,215,"1,499",0.86,3.9,1004
B07LDN9Q2P,Havells D'zire 1000 watt Dry Iron With American Heritage Sole,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,889,"1,295",0.31,4.3,6400
B08T8KWNQ9,TE™ Instant Electric Heating Hot and Cold Water Geyser Tap ,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"1,449","4,999",0.71,3.6,63
B07Y1RCCW5,"ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater,",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"1,190","2,550",0.53,3.8,1181
B0762HXMTF,KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Fre,Home&Kitchen,Kitchen&HomeAppliances,WaterPurifiers&Accessories,WaterFilters&Purifiers,,"1,799","1,950",0.08,3.9,1888
B00K57MR22,"Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"6,120","8,478",0.28,4.6,6550
B07TTSS5MP,Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"1,799","3,299",0.45,3.8,1846
B09ZDVL7L8,"TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,"2,199","3,895",0.44,3.9,1085
B09XHXXCFH,"AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cook",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Rice&PastaCookers,,"3,685","5,495",0.33,4.1,290
B0BL3R4RGS,VAPJA® Portable Mini Juicer Cup Blender USB Rechargeable wit,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,649,999,0.35,3.6,4
B07P1BR7L8,"Philips HD6975/00 25 Litre Digital Oven Toaster Grill, Grey, ",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,OvenToasterGrills,,"8,599","8,995",0.04,4.4,9734
B078WB1VWJ,Usha EI 3710 Heavy Weight 1000-Watt Dry Iron with Golden Amer,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,"1,110","1,599",0.31,4.3,4022
B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Gey,Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,InstantWaterHeaters,,"1,499","3,500",0.57,4.7,2591
B09W9V2PXG,Themisto TH-WS20 Digital Kitchen Weighing Scale Stainless Ste,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,DigitalKitchenScales,,759,"1,999",0.62,4.3,532
B09XTQFFCG,"FYA Handheld Vacuum Cleaner Cordless, Wireless Hand Vacuum&Ai",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,"2,669","3,199",0.17,3.9,260
B08LVVTGZK,"Lifelong LLSM120G Sandwich Griller , Classic Pro 750 W Sandwi",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,929,"1,300",0.29,3.9,1672
B07J2BQZD6,Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & ,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,LaundryBaskets,,199,399,0.5,3.7,7945
B07HK53XM4,Bulfyss Plastic Sticky Lint Roller Hair Remover Cleaner Set o,Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,279,599,0.53,3.5,1367
B08RDWBYCQ,"T TOPLINE 180 W Electric Hand Mixer,Hand Blender , Egg Beater",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,HandBlenders,,549,999,0.45,4,1313
B09FHHTL8L,Empty Mist Trigger Plastic Spray Bottle for Multi use 200ml P,Home&Kitchen,HomeStorage&Organization,LaundryOrganization,IroningAccessories,SprayBottles,85,199,0.57,4.1,212
B0BHNHMR3H,LONAXA Mini Travel Rechargeable Fruit Juicer - USB Electric F,Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,499,"1,299",0.62,3.9,65
B07D8VBYB4,"SUJATA Powermatic Plus, Juicer Mixer Grinder, 900 Watts, 2 Ja",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,"5,865","7,776",0.25,4.4,2737
B0B3TBY2YX,"AGARO Royal Double Layered Kettle, 1.5 Litres, Double Layered",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,"1,260","2,299",0.45,4.3,55
B088WCFPQF,Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level,Home&Kitchen,Kitchen&HomeAppliances,"Coffee,Tea&Espresso",CoffeePresses,,"1,099","1,500",0.27,4.5,1065
B07JZSG42Y,Borosil Prime Grill Sandwich Maker (Grey),Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,"1,928","2,590",0.26,4,2377
